ano,territorio_tipo,territorio_nome,uf,regiao,origem_filme,publico,renda_brl_nominal,lugares_oferecidos,fonte_documento,confiabilidade,indicador,valor,unidade_original,mes,mes_nome
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,91965613.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,91965613.0,CRUZADO,7.0,JULHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,2153985.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2153985.0,CRUZADO,8.0,AGOSTO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,5062878.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,5062878.0,CRUZADO,8.0,AGOSTO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,30794657.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,30794657.0,CRUZADO,8.0,AGOSTO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,93193543.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,93193543.0,CRUZADO,8.0,AGOSTO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,2162193.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2162193.0,CRUZADO,9.0,SETEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,5823068.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,5823068.0,CRUZADO,9.0,SETEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,30111347.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,30111347.0,CRUZADO,9.0,SETEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,85340905.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,85340905.0,CRUZADO,9.0,SETEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,2164041.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2164041.0,CRUZADO,10.0,OUTUBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,6166260.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,6166260.0,CRUZADO,10.0,OUTUBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,30233241.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,30233241.0,CRUZADO,10.0,OUTUBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,87910106.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,87910106.0,CRUZADO,10.0,OUTUBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,2450649.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2450649.0,CRUZADO,11.0,NOVEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,7433314.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,7433314.0,CRUZADO,11.0,NOVEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,35446472.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,35446472.0,CRUZADO,11.0,NOVEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,86723269.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,86723269.0,CRUZADO,11.0,NOVEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,2571308.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2571308.0,CRUZADO,12.0,DEZEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,10198846.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,10198846.0,CRUZADO,12.0,DEZEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,46967778.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,46967778.0,CRUZADO,12.0,DEZEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,106339412.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,106339412.0,CRUZADO,12.0,DEZEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,26352023.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,26352023.0,CRUZADO,,
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,63587316.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,63587316.0,CRUZADO,,
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,282903230.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,282903230.0,CRUZADO,,
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,925586506.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,925586506.0,CRUZADO,,
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,597223277.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,597223277.0,CRUZADO,,
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,958468.94,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,958468.94,CRUZADO,1.0,JANEIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,533953.18,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,533953.18,CRUZADO,1.0,JANEIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,472135.79,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,472135.79,CRUZADO,1.0,JANEIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,727005.98,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,727005.98,CRUZADO,1.0,JANEIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,1330363.76,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1330363.76,CRUZADO,1.0,JANEIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,495767.75,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,495767.75,CRUZADO,2.0,FEVEREIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,362670.28,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,362670.28,CRUZADO,2.0,FEVEREIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,314305.52,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,314305.52,CRUZADO,2.0,FEVEREIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,613392.55,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,613392.55,CRUZADO,2.0,FEVEREIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,967107.94,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,967107.94,CRUZADO,2.0,FEVEREIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,437535.84,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,437535.84,CRUZADO,3.0,MARÇO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,284016.42,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,284016.42,CRUZADO,3.0,MARÇO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,376456.37,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,376456.37,CRUZADO,3.0,MARÇO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,644606.44,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,644606.44,CRUZADO,3.0,MARÇO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,781871.48,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,781871.48,CRUZADO,3.0,MARÇO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,776034.03,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,776034.03,CRUZADO,4.0,ABRIL
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,503053.62,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,503053.62,CRUZADO,4.0,ABRIL
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,444529.61,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,444529.61,CRUZADO,4.0,ABRIL
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,609810.12,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,609810.12,CRUZADO,4.0,ABRIL
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,1013532.86,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1013532.86,CRUZADO,4.0,ABRIL
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,505998.81,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,505998.81,CRUZADO,5.0,MAIO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,344523.01,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,344523.01,CRUZADO,5.0,MAIO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,423424.5,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,423424.5,CRUZADO,5.0,MAIO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,679850.01,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,679850.01,CRUZADO,5.0,MAIO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,451295.29,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,451295.29,CRUZADO,6.0,JUNHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,303343.22,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,303343.22,CRUZADO,6.0,JUNHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,456952.23,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,456952.23,CRUZADO,6.0,JUNHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,498523.42,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,498523.42,CRUZADO,6.0,JUNHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,531149.86,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,531149.86,CRUZADO,7.0,JULHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,494570.9,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,494570.9,CRUZADO,7.0,JULHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,592326.49,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,592326.49,CRUZADO,7.0,JULHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,864338.47,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,864338.47,CRUZADO,7.0,JULHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,433929.1,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,433929.1,CRUZADO,8.0,AGOSTO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,346300.46,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,346300.46,CRUZADO,8.0,AGOSTO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,623412.99,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,623412.99,CRUZADO,8.0,AGOSTO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,875879.16,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,875879.16,CRUZADO,8.0,AGOSTO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,401458.83,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,401458.83,CRUZADO,9.0,SETEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,360124.21,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,360124.21,CRUZADO,9.0,SETEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,563488.25,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,563488.25,CRUZADO,9.0,SETEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,802076.18,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,802076.18,CRUZADO,9.0,SETEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,366942.72,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,366942.72,CRUZADO,10.0,OUTUBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,345120.05,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,345120.05,CRUZADO,10.0,OUTUBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,518578.68,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,518578.68,CRUZADO,10.0,OUTUBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,826222.8,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,826222.8,CRUZADO,10.0,OUTUBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,378797.44,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,378797.44,CRUZADO,11.0,NOVEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,369472.69,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,369472.69,CRUZADO,11.0,NOVEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,557797.37,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,557797.37,CRUZADO,11.0,NOVEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,815068.32,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,815068.32,CRUZADO,11.0,NOVEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,366649.32,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,366649.32,CRUZADO,12.0,DEZEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,461267.92,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,461267.92,CRUZADO,12.0,DEZEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,665137.19,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,665137.19,CRUZADO,12.0,DEZEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,999430.56,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,999430.56,CRUZADO,12.0,DEZEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,6104027.93,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,6104027.93,CRUZADO,,
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,4708415.96,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,4708415.96,CRUZADO,,
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,6008544.99,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,6008544.99,CRUZADO,,
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,8956204.01,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,8956204.01,CRUZADO,,
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,4092876.04,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,4092876.04,CRUZADO,,
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,729307.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,729307.0,CRUZADO,1.0,JANEIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,1223531.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1223531.0,CRUZADO,1.0,JANEIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,3103432.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3103432.0,CRUZADO,1.0,JANEIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,15666369.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,15666369.0,CRUZADO,1.0,JANEIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,47591338.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,47591338.0,CRUZADO,1.0,JANEIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,380755.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,380755.0,CRUZADO,2.0,FEVEREIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,853099.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,853099.0,CRUZADO,2.0,FEVEREIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,2495605.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2495605.0,CRUZADO,2.0,FEVEREIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,15382511.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,15382511.0,CRUZADO,2.0,FEVEREIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,32719956.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,32719956.0,CRUZADO,2.0,FEVEREIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,501402.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,501402.0,CRUZADO,3.0,MARÇO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,851553.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,851553.0,CRUZADO,3.0,MARÇO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,3173313.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3173313.0,CRUZADO,3.0,MARÇO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,19886666.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,19886666.0,CRUZADO,3.0,MARÇO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,40486213.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,40486213.0,CRUZADO,3.0,MARÇO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,987931.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,987931.0,CRUZADO,4.0,ABRIL
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,1506993.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1506993.0,CRUZADO,4.0,ABRIL
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,3914979.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3914979.0,CRUZADO,4.0,ABRIL
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,19521665.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,19521665.0,CRUZADO,4.0,ABRIL
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,60106203.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,60106203.0,CRUZADO,4.0,ABRIL
