Valores Captados por Projeto Incentivado - Em Reais (R$) - 2002 a Julho de 2020;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ano de Captação;Salic;Nome do Projeto;CNPJ do Proponente;Proponente;UF;Tipo ou segmento;Gênero;"Lei 8.313/91
(Lei Rouanet)";"Art. 1º 
Lei 8.685/93";"Art. 1º A
Lei 8.685/93";"Art. 3º 
Lei 8.685/93*";"Art. 3º A
Lei 8.685/93*";"Art. 39 
MP 2228-1/01*";Funcines;Total Captado no Ano
2002;23515;METADE SEXO, METADE MUSSARELA;07.060.648/0001-00;INDIANA PRODUÇÕES CINEMATOGRÁFICAS EIRELI - ME;RJ;Produção Televisiva;Ficção;45.000,00;0;0;0;0;0;0;45.000,00
2002;971060;Meteoro;04.864.145/0001-91;CINELÂNDIA BRASIL PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica;Ficção;650.000,00;293.129,00;0;0;0;0;0;943.129,00
2002;12050;Muiraquitã Brasil;00.499.424/0001-42;ACESA PRODUÇÕES I LTDA;RJ;Produção Cinematográfica;Documentário;460.000,00;0;0;0;0;0;0;460.000,00
2002;13780;Mundo em Duas Voltas (O);01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica;Ficção;0;50.000,00;0;0;0;0;0;50.000,00
2002;993559;Narradores do Vale de Javé (Os);02.140.120/0001-10;BANANEIRA FILMES LTDA.;RJ;Produção Cinematográfica;Ficção;110.000,00;114.336,00;0;0;0;0;0;224.336,00
2002;148;Naufrágio - Mistério e Morte na Catástrofe do Príncipe das Astúrias (Ex: Naufrágio do...);02.625.405/0001-40;MASTER SHOT PRODUCOES EIRELI - ME.;SP;Produção Cinematográfica;Documentário;0;51.100,00;0;0;0;0;0;51.100,00
2002;13632;Netto Perde Sua Alma Lançamento Nacional;01.708.896/0001-20;IMAGEM B LTDA - ME;RS;Distribuição Cinematográfica; -;0;250.000,00;0;0;0;0;0;250.000,00
2002;405;Nina;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica;Ficção;200.000,00;1.003.546,00;0;0;0;0;0;1.203.546,00
2002;993609;No Meio da Rua;39.507.140/0001-96;CANTO CLARO PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica;Ficção;0;316.526,00;0;0;0;0;0;316.526,00
2002;984885;Noel - Poeta da Vila Ex. O Poeta da Vila;46.397.220/0001-00;MOVI & ART PRODUCOES CINEMATOGRAFICAS EIRELI;SP;Produção Cinematográfica;Ficção;0;130.000,00;0;0;0;0;0;130.000,00
2002;993431;Noite de São João;90.241.472/0001-29;NGM PRODUÇÕES & PROMOÇÕES LTDA;RS;Produção Cinematográfica;Ficção;0;112.000,00;0;0;0;0;0;112.000,00
2002;23934;O Ano em que meus pais saíram de férias. Ex. Minha Vida de Goleiro;56.486.590/0001-69;CAOS PRODUÇÕES CINEMATOGRÁFICAS LTDA.;SP;Produção Cinematográfica;Ficção;0;100.000,00;0;0;0;0;0;100.000,00
2002;11890;O BICHO DÁ. O BICHO TOMA. ( EX- Expedição Ecológica Fauna Brasileira (Vida à Venda) );03.327.485/0001-10;GUAPURUVU FILMES LTDA;RJ;Produção Cinematográfica;Documentário;0;50.000,00;0;0;0;0;0;50.000,00
2002;993415;O Diabo a quatro (ex-Nós Quatro & Deus Contra);29.269.719/0001-04;TAMBELLINI FILMES E PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica;Ficção;300.000,00;400.000,00;0;0;0;0;0;700.000,00
2002;970452;O Homem do Ano (Ex: O Matador);02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Cinematográfica;Ficção;0;0;0;881.000,00;0;0;0;881.000,00
2002;23513;O HOMEM QUE SABIA JAVANES;35.801.653/0001-54;VIDEO NO AR PRODUÇÕES E PÓS PRODUÇÕES LTDA;RJ;Produção Televisiva;Ficção;62.000,00;0;0;0;0;0;0;62.000,00
2002;23955;O Outro Lado da Rua;04.971.555/0001-31;NEANDERTHAL MB CINEMA S/C LTDA.;RJ;Produção Cinematográfica;Ficção;0;1.200.000,00;0;0;0;0;0;1.200.000,00
2002;11947;O Passageiro, Segredos de Adulto Ex. O Passageiro;86.774.361/0001-00;HANGAR FILMES - PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica;Ficção;0;80.000,00;0;0;0;0;0;80.000,00
2002;50075;O RETORNO (EX - O DRAMA DAS SECAS);56.252.505/0001-06;AKRON LTDA.;SP;Produção Cinematográfica;Documentário;0;100.000,00;0;0;0;0;0;100.000,00
2002;14525;O Signo da Cidade ( Ex.: Sonhos da Cidade);56.839.830/0001-61;PULSAR PRODUCOES ARTISTICAS E CULTURAIS - EIRELI;SP;Produção Cinematográfica;Ficção;0;730.000,00;0;0;0;0;0;730.000,00
2002;50111;O SONHO DE INACIM - O APRENDIZ DO PADRE ROLIM (Ex O aprendiz do padre Rolim);03.576.269/0001-09;CYCLOPEA PRODUÇÕES E EVENTOS LTDA;PB;Produção Cinematográfica;Ficção;0;150.000,00;0;0;0;0;0;150.000,00
2002;984179;Olga - Filme;53.976.478/0001-18;NEXUS CINEMA E VÍDEO LTDA;SP;Produção Cinematográfica;Ficção;0;25.000,00;0;0;0;0;0;25.000,00
2002;993707;Onda no Ar (Uma) (Ex Rádio na Favela (Uma));22.331.409/0001-23;QUIMERA FILMES LTDA;MG;Produção Cinematográfica;Ficção;0;306.000,00;0;0;0;0;0;306.000,00
2002;361;Onde anda você (ex-Os Piadistas);42.473.256/0001-66;MORENA FILMES EIRELI - ME;RJ;Produção Cinematográfica;Ficção;643.000,00;480.000,00;0;0;0;0;0;1.123.000,00
2002;12020;Oscar Niemeyer, A Vida é um Sopro ( Ex - Oscar Niemeyer Lição de Arquitetura);03.469.465/0001-84;SANTA CLARA COMUNICAÇÃO LTDA.;SP;Produção Televisiva;Documentário;0;50.299,00;0;0;0;0;0;50.299,00
2002;11983;Ouro Negro (Ex - Ouro Negro A Saga do Petróleo Brasileiro);73.315.293/0001-70;ÍRIS CINEMATOGRÁFICA LTDA;RJ;Produção Cinematográfica;Ficção;450.000,00;120.000,00;0;0;0;0;0;570.000,00
2002;984743;Paixão de Jacobina (A) (Ex Videiras de Cristal);73.619.637/0001-34;FILMES DO EQUADOR LTDA.;RJ;Produção Cinematográfica;Ficção;700.000,00;0;0;799.276,57;0;0;0;1.499.276,57
2002;23848;Parteiras da Amazônia;59.190.843/0001-40;SP FILMES DE SÃO PAULO LTDA;SP;Produção Cinematográfica;Documentário;0;200.000,00;0;0;0;0;0;200.000,00
2002;993719;Pelé Eterno (Ex. Pelé - O atleta do século);01.175.644/0001-83;ANIMA PRODUÇÕES AUDIOVISUAIS LTDA;SP;Produção Cinematográfica;Documentário;315.000,00;381.000,00;0;0;0;0;0;696.000,00
2002;993661;Peter Lund o Naturalista das Cavernas;37.102.910/0001-95;ALDEIA COMUNICAÇÃO E MARKETING LTDA;DF;Produção Cinematográfica;Documentário;0;60.000,00;0;0;0;0;0;60.000,00
2002;973909;PRIMAVERA (ex: A Nova Primavera);57.282.097/0001-90;NOTÁBILE FILMES LTDA;SP;Produção Cinematográfica;Ficção;0;26.452,00;0;0;0;0;0;26.452,00
2002;362;Procuradas;00.985.204/0001-29;JOSE MIGUEL ELISEO CACERES ME;SC;Produção Cinematográfica;Ficção;180.000,00;0;0;0;0;0;0;180.000,00
2002;115;Programa Alternativo;03.419.940/0001-08;TV ALTERNATIVA CINEMA E VÍDEO PRODUÇÕES LTDA;DF;Produção Cinematográfica;Documentário;254.500,00;0;0;0;0;0;0;254.500,00
2002;423;Projeto Nordeste Vivo;50.016.039/0001-75;FUNDAÇÃO JOÃO PAULO II;SP;Produção Televisiva;Documentário;20.444,00;0;0;0;0;0;0;20.444,00
2002;983506;Príncipe (O);59.190.843/0001-40;SP FILMES DE SÃO PAULO LTDA;SP;Produção Cinematográfica;Ficção;280.000,00;100.000,00;0;0;0;0;0;380.000,00
2002;11974;Quanto Vale ou é por Quilo ? (Ex Maravilhas da Escravatura );68.160.241/0001-31;AGRAVO PRODUÇÕES CINEMATOGRÁFICAS S/C LTDA;SP;Produção Cinematográfica;Ficção;0;450.000,00;0;0;0;0;0;450.000,00
2002;13640;Quase Dois Irmãos;73.947.392/0001-74;TAIGA FILMES E VIDEO EIRELI;RJ;Produção Cinematográfica;Ficção;0;500.000,00;0;0;0;0;0;500.000,00
2002;972593;Querido Estranho (Ex- Intensa Magia);00.605.488/0001-80;VEREDAS COMUNICAÇÃO E ARTE LTDA.;SP;Produção Cinematográfica;Ficção;0;54.042,00;0;0;0;0;0;54.042,00
2002;984105;Quinze (O);01.644.140/0001-65;MENESCAL PRODUÇÕES ARTÍSTICAS LTDA.;RJ;Produção Cinematográfica;Ficção;110.000,00;850.000,00;0;0;0;0;0;960.000,00
2002;12042;Recôncavo A Bahia de Dentro;71.617.252/0001-02;LUZ XXI CINE VIDEO LTDA;SP;Produção Cinematográfica;Documentário;0;135.590,00;0;0;0;0;0;135.590,00
2002;993326;Redentor;02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Cinematográfica;Ficção;0;1.150.000,00;0;1.770.000,00;0;0;0;2.920.000,00
2002;40125;RIO NA TELA;66.318.130/0001-85;LIBERDADE PRODUÇÕES LTDA;MG;Infra-estrutura Técnica Audiovisual;Festival;0;672.304,00;0;0;0;0;0;672.304,00
2002;984673;Risco - Vida e obra de Lucio Costa ( O );01.230.968/0001-77;BANG BANG FILMES PRODUÇÕES EIRELI;RJ;Produção Cinematográfica;Documentário;159.000,00;0;0;0;0;0;0;159.000,00
2002;13739;Rocha Que Voa;16.592.099/0001-06;GNCTV - PRODUCOES DE CINEMA E TV LTDA;RJ;Produção Cinematográfica;Documentário;0;0;0;183.790,94;0;0;0;183.790,94
2002;11875;Rochedo e a Estrela (O);11.573.334/0001-70;ARRECIFE PRODUÇÕES CINEMATOGRAFICAS LTDA.;PE;Produção Cinematográfica;Documentário;0;81.649,00;0;0;0;0;0;81.649,00
2002;12074;Sal da terra (O);79.052.494/0001-08;CAMARADA FILMES LTDA - ME.;PR;Produção Cinematográfica;Ficção;0;30.000,00;0;0;0;0;0;30.000,00
2002;24017;SAL DE PRATA ( Ex Roteiros Encontrados num Computador);94.625.829/0001-23;CASA DE CINEMA DE PORTO ALEGRE LTDA.;RS;Produção Cinematográfica;Ficção;0;111.000,00;0;0;0;0;0;111.000,00
2002;23524;SARCÓFAGO MACABRO (O);31.205.560/0001-06;TOPAZIO FILMES LTDA;RJ;Produção Televisiva;Ficção;8.500,00;0;0;0;0;0;0;8.500,00
2002;415;Separações;03.011.536/0001-09;CARADECÃO PRODUÇÕES LTDA;RJ;Produção Cinematográfica;Ficção;50.000,00;65.000,00;0;0;0;0;0;115.000,00
2002;23931;Sexo, Amor e Traição (Ex: Sexo, Pudor e Lágrimas);02.863.008/0001-07;TOTAL ENTERTAINMENT LTDA;RJ;Produção Cinematográfica;Ficção;0;0;0;750.316,13;0;0;0;750.316,13
2002;13622;Sexualidades;03.086.324/0001-82;PEDRO SUTTER OZORIO ROSA;RJ;Produção Cinematográfica;Documentário;97.000,00;0;0;0;0;0;0;97.000,00
2002;962404;SONHOS TROPICAIS;01.368.016/0001-14;CENTRO DE CULTURA CINEMATOGRÁFICA PROVIDENCE;SP;Produção Cinematográfica;Ficção;0;0;0;159.882,49;0;0;0;159.882,49
2002;993333;Surf Adventures - Documentário;02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Cinematográfica;Documentário;0;0;0;207.912,99;0;0;0;207.912,99
2002;14528;Sérgio Buarque de Hollanda - Raízes do Brasil;42.164.699/0001-75;REGINA FILMES LTDA;RJ;Produção Cinematográfica;Documentário;380.000,00;1.100,00;0;0;0;0;0;381.100,00
2002;11877;Série Travessias;31.179.864/0001-46;VIDEOFILMES PRODUÇÕES ARTÍSTICA LTDA;RJ;Produção Cinematográfica;Documentário;400.000,00;0;0;0;0;0;0;400.000,00
2002;13660;Tainá 2 - Aventura Continua (A);96.274.915/0001-64;TIETÊ PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;Produção Cinematográfica;Ficção;900.000,00;1.311.000,00;0;0;0;0;0;2.211.000,00
2002;333;Tainá Uma Aventura na Amazônia - Distribuição;96.274.915/0001-64;TIETÊ PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;Distribuição Cinematográfica; -;0;0;0;362.608,47;0;0;0;362.608,47
2002;14564;Terra Vermelha;04.149.755/0001-03;ARAUCÁRIA CINEMATOGRÁFICA S/C LTDA.;PR;Produção Cinematográfica;Ficção;0;500.000,00;0;0;0;0;0;500.000,00
2002;452;Timor Lorosae;29.528.452/0001-22;NHOCK NYAKNYAKNYAK PRODUÇÕES ARTÍSTICAS LTDA - ME;RJ;Produção Cinematográfica;Documentário;9.846,80;0;0;0;0;0;0;9.846,80
2002;940265;Tranças de Maria,As;96.274.915/0001-64;TIETÊ PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;Produção Cinematográfica;Ficção;30.000,00;0;0;0;0;0;0;30.000,00
2002;13687;Vale a Pena Sonhar;52.858.982/0001-50;CINEMATOGRÁFICA SUPERFILMES LTDA;SP;Produção Cinematográfica;Documentário;0;374.740,00;0;0;0;0;0;374.740,00
2002;993674;Veias e Vinhos, uma História Brasileira;03.074.644/0001-12;OESTE FILMES BRASILEIROS LTDA-BAIXADO;SP;Produção Cinematográfica;Ficção;0;250.050,00;0;0;0;0;0;250.050,00
2002;11969;Veneno da Madrugada (O);00.700.805/0001-48;LAGOA CULTURAL E ESPORTIVA LTDA;RJ;Produção Cinematográfica;Ficção;250.000,00;0;0;0;0;0;0;250.000,00
2002;993675;Vestido (O);36.007.649/0002-62;Vitória Produções Cinematográficas Ltda;RJ;Produção Cinematográfica;Ficção;650.000,00;1.020.000,00;0;0;0;0;0;1.670.000,00
2002;973806;Viva Sapato;73.832.644/0001-10;TERRA BRASILIS PROMOCOES E MARKETING LTDA;RJ;Produção Cinematográfica;Ficção;50.000,00;50.000,00;0;150.000,00;0;0;0;250.000,00
2002;11933;Viva São João;27.051.978/0001-39;GEGE PRODUÇÕES ARTÍSTICAS LTDA.;RJ;Produção Cinematográfica;Documentário;430.000,00;0;0;0;0;0;0;430.000,00
2002;349;Viva Voz;67.431.718/0001-03;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.;SP;Produção Cinematográfica;Ficção;0;664.191,00;0;0;0;0;0;664.191,00
2002;381;Wood & Stock Sexo Orégano e Rock´n Roll;87.435.368/0001-60;OTTO DESENHOS ANIMADOS LTDA;RS;Produção Cinematográfica;Animação;0;154.000,00;0;0;0;0;0;154.000,00
2002;11833;Xangô de Baker Street Projeto de Distribuição (O);42.421.933/0001-00;SKY LIGHT CINEMA FOTO E ART LTDA;RJ;Exibição Cinematográfica; -;0;1.147.379,00;0;0;0;0;0;1.147.379,00
2002;11971;Xuxa e os Duendes;00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;0;0;0;846.570,95;0;0;0;846.570,95
2002;961542;YÃ KATU O BRASIL DE VILLAS BÔAS (EX - Brasil dos Villas Boas (O));54.897.913/0001-81;BETA CINEVIDEO LTDA;SP;Produção Cinematográfica;Documentário;400.000,00;0;0;0;0;0;0;400.000,00
2002;250;Zico o filme;00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;716.500,00;0;0;0;0;0;0;716.500,00
2002;23657;Árido Movie;68.317.445/0001-33;CINEMA BRASIL DIGITAL - ESCRITÓRIO DE PLANEJ. EMPR. AUD. LTDA;RJ;Produção Cinematográfica;Ficção;200.000,00;16.000,00;0;0;0;0;0;216.000,00
2002;993700;És Tu Brasil;68.317.445/0001-33;CINEMA BRASIL DIGITAL - ESCRITÓRIO DE PLANEJ. EMPR. AUD. LTDA;RJ;Produção Cinematográfica;Documentário;0;50.000,00;0;0;0;0;0;50.000,00
2003;24173;1,99 - Um Supermercado que Vende palavras - Lançamento;66.708.900/0001-04;UM MINUTO PRODUÇÕES CULTURAIS EIRELI;SP;Distribuição Cinematográfica;Ficção;80.000,00;110.000,00;0;0;0;0;0;190.000,00
2003;984629;1972;16.592.099/0001-06;GNCTV - PRODUCOES DE CINEMA E TV LTDA;RJ;Produção Cinematográfica;Ficção;0;0;0;400.000,00;0;0;0;400.000,00
2003;30001;5º FESTIVAL DE CINEMA BRASILEIRO DE PARIS;05.359.610/0001-08;VITE PRODUÇÕES LTDA.;RJ;Eventos;Programa TV;500.000,00;0;0;0;0;0;0;500.000,00
2003;30254;A CASA VERDE;05.270.790/0001-49;ACCORDE FILMES LTDA.;RS;Produção Cinematográfica;Ficção;0;63.750,00;0;0;0;0;0;63.750,00
2003;23791;A Dona da História;02.605.295/0001-55;LEREBY PRODUÇÕES LTDA;RJ;Produção Cinematográfica;Ficção;0;1.696.360,00;0;0;0;0;0;1.696.360,00
2003;12081;A Ilha da Morte (Ex-Minerva é nome de mulher);00.993.636/0001-81;M MARGARITA HERNANDEZ PASCUAL;CE;Produção Cinematográfica;Ficção;300.000,00;360.000,00;0;0;0;0;0;660.000,00
2003;23779;A Margem da Imagem;59.190.843/0001-40;SP FILMES DE SÃO PAULO LTDA;SP;Produção Cinematográfica;Documentário;0;65.000,00;0;0;0;0;0;65.000,00
2003;993471;A Pessoa é Para o Que Nasce - A Vida é Dura;31.337.942/0001-93;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica;Documentário;0;152.571,00;0;0;0;0;0;152.571,00
2003;30362;A PESSOA É PARA O QUE NASCE (DISTRIBUIÇÃO);31.337.942/0001-93;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Distribuição Cinematográfica;Ficção;56.000,00;0;0;0;0;0;0;56.000,00
2003;24052;A Rebelião dos Estudantes (Ex - Rebelião dos Estudantes - Brasília, 1968 (A));36.300.499/0001-08;PRO TEXTO COMUNICAÇÃO E CULTURA LTDA;ES;Produção Cinematográfica;Documentário;238.550,00;0;0;0;0;0;0;238.550,00
2003;23995;Abracadabra (Pé de Cabra) ex-Duendes 3;00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;0;491.250,00;0;3.000.000,00;0;0;0;3.491.250,00
2003;993709;Abril Despedaçado;31.179.864/0001-46;VIDEOFILMES PRODUÇÕES ARTÍSTICA LTDA;RJ;Produção Cinematográfica;Ficção;0;0;0;99.423,44;0;0;0;99.423,44
2003;12070;Achados e Perdidos;27.527.464/0001-07;COEVOS FILMES LTDA;RJ;Produção Cinematográfica;Ficção;700.000,00;0;0;0;0;0;0;700.000,00
2003;23977;Acquaria;03.380.530/0001-09;SPECTRA MIDIA PRODUÇÕES LTDA;SP;Produção Cinematográfica;Ficção;0;1.428.462,00;0;2.926.542,27;0;0;0;4.355.004,27
2003;984674;Alegres Comadres (As);02.771.086/0001-81;CONEXÃO CINEMA PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica;Ficção;150.000,00;418.000,00;0;363.452,53;0;0;0;931.452,53
2003;30223;Amazônia para jovens;05.788.623/0001-94;STUDIO UNO PRODUÇÕES ARTÍSTICAS LTDA.;RJ;Produção Cinematográfica;Documentário;0;532.032,00;0;0;0;0;0;532.032,00
2003;30120;Amplavisão de São Paulo;00.205.194/0001-61;HECO PRODUÇÕES LTDA;SP;Produção Cinematográfica;Documentário;0;151.100,00;0;0;0;0;0;151.100,00
2003;983508;ANABEL - A SÉRIE;01.603.450/0001-31;DIGITAL FILMS & TOONS - CINEMA E COMUNICAÇÃO LTDA.;SP;Produção Cinematográfica;Animação;0;75.000,00;0;18.398,65;0;0;0;93.398,65
2003;30007;ANIMAIS DO BRASIL;64.044.886/0001-58;FILMART PRODUÇÕES ARTISTICAS LTDA;SP;Produção Cinematográfica;Documentário;0;0;0;0;0;911.272,76;0;911.272,76
2003;11995;Anita e Garibaldi (ex - Garibaldi in America);80.816.838/0001-97;LAZ AUDIOVISUAL LTDA.;PR;Produção Cinematográfica;Ficção;0;293.500,00;0;0;0;0;0;293.500,00
2003;30365;AO SUL DE SETEMBRO;00.614.991/0001-00;ARTES BRASIL PRODUÇÕES ARTÍSTICAS LTDA;MT;Produção Cinematográfica;Ficção;119.912,95;0;0;0;0;0;0;119.912,95
2003;984600;Apolônio Brasil - Campeão da Alegria (Ex Tempestade Cerebral);40.426.918/0001-11;MAC COMUNICAÇÃO E PRODUÇÃO LTDA;RJ;Produção Cinematográfica;Ficção;160.000,00;0;0;0;0;0;0;160.000,00
2003;23972;Arturos os Dançarinos do Sagrado;01.464.291/0001-31;KINOFILMES PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;RJ;Produção Cinematográfica;Documentário;0;200.000,00;0;0;0;0;0;200.000,00
2003;30076;AS DIVERSAS REALIDADES DO RALLY DOS SERTÕES;05.272.787/0001-64;TERRA SUL PRODUÇÕES LTDA.;SP;Produção Televisiva;Documentário;0;0;0;119.653,85;0;88.346,15;0;208.000,00
2003;951248;BARÃO DO SERRO AZUL;00.568.159/0001-07;M A PRODUÇÕES ARTISTICAS E CULTURAIS LTDA ME;PR;Produção Cinematográfica;Ficção;120.000,00;0;0;0;0;0;0;120.000,00
2003;24040;Batalha;31.179.864/0001-46;VIDEOFILMES PRODUÇÕES ARTÍSTICA LTDA;RJ;Produção Cinematográfica;Documentário;250.000,00;533.000,00;0;0;0;0;0;783.000,00
2003;30221;Batismo de Sangue;22.331.409/0001-23;QUIMERA FILMES LTDA;MG;Produção Cinematográfica;Ficção;0;500.000,00;0;0;0;0;0;500.000,00
2003;298;BELA NOITE PARA VOAR (EX - JK - BELA NOITE PARA VOAR) (EX - DE NONÔ A JK );32.267.676/0001-32;CARIBE PRODUÇÕES LTDA ME;RJ;Produção Cinematográfica;Ficção;0;100.000,00;0;0;0;0;0;100.000,00
2003;388;Benguelê;03.609.622/0001-00;HELENA MARTINHO DA ROCHA;RJ;Produção Cinematográfica;Documentário;0;240.000,00;0;0;0;0;0;240.000,00
2003;993387;Benjamim;27.872.415/0001-01;DUETO PRODUÇÕES E PUBLICIDADES LTDA;SP;Produção Cinematográfica;Ficção;220.000,00;0;0;0;0;0;0;220.000,00
2003;12008;Bens Confiscados;66.876.707/0001-74;DEZENOVE SOM E IMAGENS PRODUÇÕES LTDA - EPP;SP;Produção Cinematográfica;Ficção;0;484.376,00;0;0;0;0;0;484.376,00
2003;30030;BOA NOTÍCIA;71.584.353/0001-24;MV MAIS VIDEOS E EVENTOS LTDA;SP;Produção Televisiva;Documentário;0;0;0;0;0;525.000,00;0;525.000,00
2003;30181;Boa Notícia 2;71.584.353/0001-24;MV MAIS VIDEOS E EVENTOS LTDA;SP;Produção Televisiva;Desenvolvimento Longa Ficção;0;0;0;0;0;516.933,12;0;516.933,12
2003;30154;BODAS DE PAPEL;01.368.016/0001-14;CENTRO DE CULTURA CINEMATOGRÁFICA PROVIDENCE;SP;Produção Cinematográfica;Ficção;0;500.000,00;0;0;0;0;0;500.000,00
2003;30055;BOLEIROS 2;59.190.843/0001-40;SP FILMES DE SÃO PAULO LTDA;SP;Produção Cinematográfica;Ficção;0;529.000,00;0;0;0;0;0;529.000,00
2003;30224;Brasileirinho Ex. Sarau;05.788.623/0001-94;STUDIO UNO PRODUÇÕES ARTÍSTICAS LTDA.;RJ;Produção Cinematográfica;Documentário;0;467.493,00;0;0;0;0;0;467.493,00
2003;30216;BRASÍLIA 18 POR CENTO;42.164.699/0001-75;REGINA FILMES LTDA;RJ;Produção Cinematográfica;Ficção;0;1.100,00;0;0;0;0;0;1.100,00
2003;984747;Brazilian Cinema - GNCTV;16.592.099/0001-06;GNCTV - PRODUCOES DE CINEMA E TV LTDA;RJ;Difusão; -;20.000,00;30.000,00;0;0;0;0;0;50.000,00
2003;50009;BUDAPESTE;53.976.478/0001-18;NEXUS CINEMA E VÍDEO LTDA;SP;Produção Cinematográfica;Ficção;370.000,00;0;0;0;0;0;0;370.000,00
2003;984868;Cafundó ( Ex: João de Camargo );49.079.395/0001-59;PROLE DE ADÃO PRODUÇÃO ARTÍSTICAS LTDA.;RJ;Produção Cinematográfica;Ficção;100.000,00;1.977.686,00;0;0;0;0;0;2.077.686,00
2003;993565;Caminho das Nuvens (O);73.619.637/0001-34;FILMES DO EQUADOR LTDA.;RJ;Produção Cinematográfica;Ficção;350.000,00;30.000,00;0;1.500.000,00;0;0;0;1.880.000,00
2003;201;Canta Maria (ex: Os Desvalidos);52.308.558/0001-32;FRANCISCO RAMALHO JUNIOR FILMES LTDA;SP;Produção Cinematográfica;Ficção;35.000,00;30.000,00;0;0;0;0;0;65.000,00
2003;206;Carandiru;46.848.701/0001-86;HECTOR BABENCO FILMES EIRELI;SP;Produção Cinematográfica;Ficção;450.000,00;0;0;0;0;0;0;450.000,00
2003;13646;Carandiru.doc.;53.976.478/0001-18;NEXUS CINEMA E VÍDEO LTDA;SP;Produção Cinematográfica;Documentário;0;20.000,00;0;0;0;0;0;20.000,00
2003;24105;Carlos Oswald - O Poeta da Luz (Ex - Carlos Oswald - O Poeta da Luz, O Filme);01.021.227/0001-86;PAN EVENTOS E PROJETOS CULTURAIS LTDA;RJ;Produção Cinematográfica;Documentário;100.000,00;0;0;0;0;0;0;100.000,00
2003;319;Cartola;72.062.029/0001-09;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;RJ;Produção Cinematográfica;Documentário;175.000,00;0;0;0;0;0;0;175.000,00
2003;970606;Cartomante (A);01.946.155/0001-88;CINÉTICA FILMES E PRODUÇÕES LTDA.;RJ;Produção Cinematográfica;Ficção;0;50.000,00;0;0;0;0;0;50.000,00
2003;11978;Cazuza - O Tempo Não Para ( Ex-Cazuza);02.605.295/0001-55;LEREBY PRODUÇÕES LTDA;RJ;Produção Cinematográfica;Ficção;0;600.000,00;0;0;0;0;0;600.000,00
2003;20004;Celeste e Estrela - Comercialização;02.229.175/0001-09;BPP PRODUÇÕES AUDIOVISUAIS LTDA-ME;RJ;Produção Cinematográfica;Ficção;0;73.000,00;0;0;0;0;0;73.000,00
2003;24003;Cerro do Jarau (O);01.708.896/0001-20;IMAGEM B LTDA - ME;RS;Produção Cinematográfica;Ficção;0;198.000,00;0;0;0;0;0;198.000,00
2003;387;Cidade Baixa (Ex:Tristão e Isolda);31.179.864/0001-46;VIDEOFILMES PRODUÇÕES ARTÍSTICA LTDA;RJ;Produção Cinematográfica;Ficção;0;293.000,00;0;0;0;0;0;293.000,00
2003;440;Cinema, Aspirina e Urubus (Ex-Cinema, a Aspirina e os Urubus);02.669.022/0001-74;REC PRODUTORES ASSOCIADOS LTDA;PE;Produção Cinematográfica;Ficção;220.000,00;0;0;0;0;0;0;220.000,00
2003;80081;Cleópatra - Comercialização;68.780.527/0001-10;FILMES DO RIO DE JANEIRO LTDA.;RJ;Distribuição Cinematográfica;Ficção;0;105.000,00;0;0;0;0;0;105.000,00
2003;24144;Coisa Mais Linda;36.007.649/0002-62;Vitória Produções Cinematográficas Ltda;RJ;Produção Cinematográfica;Documentário;370.000,00;394.319,00;0;0;0;0;0;764.319,00
2003;24284;Como Fazer um Filme de Amor;52.858.982/0001-50;CINEMATOGRÁFICA SUPERFILMES LTDA;SP;Produção Cinematográfica;Ficção;0;175.837,00;0;0;0;0;0;175.837,00
2003;23669;Como Fazer um Filme de Amor (Telefilme);52.858.982/0001-50;CINEMATOGRÁFICA SUPERFILMES LTDA;SP;Produção Televisiva;Ficção;0;0;0;194.649,00;0;0;0;194.649,00
